Mod:Item:MetaData, Localized Name
hammercore:manual, Hammer Core Manual
lostmagic:purifying_shovel, 净化之锹
lostmagic:ring_nutrition, 营养指环
lostmagic:scribe_blood, 血腥抄录用具
naturesaura:ancient_log, Ancient Log
naturesaura:ancient_bark, Ancient Bark
naturesaura:ancient_planks, Ancient Planks
naturesaura:ancient_stairs, Ancient Wood Stairs
naturesaura:ancient_slab, Ancient Wood Slab
naturesaura:ancient_slab_double, Ancient Wood Double Slab
naturesaura:ancient_leaves, Ancient Leaves
naturesaura:ancient_sapling, Ancient Sapling
naturesaura:nature_altar, Natural Altar
naturesaura:decayed_leaves, Decayed Leaves
naturesaura:golden_leaves, Golden Leaves
naturesaura:gold_powder, Gold Powder
naturesaura:wood_stand, Wooden Stand
naturesaura:infused_stone, Infused Rock
naturesaura:infused_stairs, Infused Rock Stairs
naturesaura:infused_slab, Infused Rock Slab
naturesaura:infused_slab_double, Infused Rock Double Slab
naturesaura:infused_brick, Infused Brick
naturesaura:infused_brick_stairs, Infused Brick Stairs
naturesaura:infused_brick_slab, Infused Brick Slab
naturesaura:infused_brick_slab_double, Infused Brick Double Slab
naturesaura:furnace_heater, Extraneous Firestarter
naturesaura:potion_generator, Lingering Absorber
naturesaura:aura_detector, Aura Detector
naturesaura:conversion_catalyst, Transmutation Catalyst
naturesaura:crushing_catalyst, Crumbling Catalyst
naturesaura:flower_generator, Herbivorous Absorber
naturesaura:placer, Imperceptible Builder
naturesaura:hopper_upgrade, Hopper Enhancement
naturesaura:field_creator, Aura Field Creator
naturesaura:oak_generator, Canopy Diminisher
naturesaura:infused_iron_block, Infused Iron Block
naturesaura:offering_table, Offering Table
naturesaura:pickup_stopper, Item Grounder
naturesaura:spawn_lamp, Lamp of Sanctuary
naturesaura:animal_generator, Disentangler of Mortals
naturesaura:end_flower, Rose of Oblivion
naturesaura:grated_chute, Adept Hopper
naturesaura:animal_spawner, Altar of Birthing
naturesaura:auto_crafter, Automatic Constructor
naturesaura:gold_brick, Golden Stone Bricks
naturesaura:rf_converter, Energetic Aura Forge
naturesaura:moss_generator, Swamp Homi
naturesaura:time_changer, Shifting Sundial
naturesaura:generator_limit_remover, Creational Catalyst
naturesaura:ender_crate, Ender Crate
naturesaura:powder_placer, Powder Manipulator
naturesaura:firework_generator, Firecracker Gaze
naturesaura:projectile_generator, Shooting Mark
naturesaura:chunk_loader, World Eye
naturesaura:dimension_rail_overworld, Rail of the Overworld
naturesaura:dimension_rail_nether, Rail of the Nether
naturesaura:dimension_rail_end, Rail of the End
naturesaura:infused_iron_pickaxe, Botanist's Pickaxe
naturesaura:infused_iron_axe, Botanist's Handaxe
naturesaura:infused_iron_shovel, Botanist's Shovel
naturesaura:infused_iron_hoe, Botanist's Hoe
naturesaura:infused_iron_sword, Botanist's Blade
naturesaura:infused_iron_helmet, Botanist's Headwear
naturesaura:infused_iron_chest, Botanist's Chestplate
naturesaura:infused_iron_pants, Botanist's Leggings
naturesaura:infused_iron_shoes, Botanist's Shoes
naturesaura:eye, Environmental Eye
naturesaura:eye_improved, Environmental Ocular
naturesaura:gold_fiber, Brilliant Fiber
naturesaura:gold_leaf, Gold Leaf
naturesaura:infused_iron, Infused Iron
naturesaura:ancient_stick, Ancient Wood Rod
naturesaura:color_changer, Bucket of Infinite Color
naturesaura:aura_cache, Aura Cache
naturesaura:aura_trove, Aura Trove
naturesaura:shockwave_creator, Amulet of Wrath
naturesaura:multiblock_maker, Multiblock Maker
naturesaura:bottle_two_the_rebottling, Bottle and Cork
naturesaura:aura_bottle, item.naturesaura.aura_bottle.name
naturesaura:farming_stencil, Farming Stencil
naturesaura:sky_ingot, Ingot of the Skies
naturesaura:calling_spirit, Spirit of Calling
naturesaura:effect_powder, item.naturesaura.effect_powder.name
naturesaura:birth_spirit, Spirit of Birthing
naturesaura:mover_cart, Aura Attraction Cart
naturesaura:range_visualizer, Mystical Magnifier
naturesaura:clock_hand, Hand of Time
naturesaura:token_joy, Token of Joy
naturesaura:token_fear, Token of Fear
naturesaura:token_anger, Token of Anger
naturesaura:token_sorrow, Token of Sorrow
naturesaura:token_euphoria, Token of Euphoria
naturesaura:token_terror, Token of Terror
naturesaura:token_rage, Token of Rage
naturesaura:token_grief, Token of Grief
naturesaura:ender_access, Ender Ocular
naturesaura:cave_finder, Staff of Shadows
rustic:olive_oil, 橄榄油
rustic:ironberry_juice, 铁树莓汁
rustic:wildberry_juice, 野莓果汁
rustic:grape_juice, 葡萄汁
rustic:apple_juice, 苹果汁
rustic:ale_wort, 麦芽汁
rustic:honey, 蜜糖
rustic:stone_pillar, 石柱
rustic:andesite_pillar, 安山岩柱
rustic:diorite_pillar, 闪长岩柱
rustic:granite_pillar, 花岗岩柱
rustic:slate_pillar, 板岩柱
rustic:chain, 铁链
rustic:candle, 蜡烛
rustic:candle_lever, Iron Candle Lever
rustic:chandelier, 环形吊灯
rustic:chain_gold, Golden Chain
rustic:candle_gold, Golden Candle
rustic:candle_lever_gold, Golden Candle Lever
rustic:chandelier_gold, Golden Chandelier Ring
rustic:chain_silver, Silver Chain
rustic:candle_silver, Silver Candle
rustic:candle_lever_silver, Silver Candle Lever
rustic:chandelier_silver, Silver Chandelier Ring
rustic:beehive, 蜂窝
rustic:apiary, 蜂房
rustic:slate, 板岩
rustic:slate_roof, 板岩屋顶
rustic:slate_tile, 板岩瓦块
rustic:slate_brick, 板岩砖
rustic:slate_chiseled, 精雕板岩
rustic:stairs_slate_roof, 板岩屋顶楼梯
rustic:slate_roof_slab_item, 板岩屋顶台阶
rustic:stairs_slate_brick, 板岩砖楼梯
rustic:slate_brick_slab_item, 板岩砖台阶
rustic:clay_wall, 粘土框墙
rustic:clay_wall_cross, 交叉粘土框墙
rustic:clay_wall_diag, 对角粘土框墙
rustic:chair_oak, 橡木椅子
rustic:chair_big_oak, 深色橡木椅子
rustic:chair_birch, 白桦木椅子
rustic:chair_spruce, 云杉木椅子
rustic:chair_acacia, 金合欢木椅子
rustic:chair_jungle, 丛林木椅子
rustic:chair_olive, 橄榄木椅子
rustic:chair_ironwood, 铁树椅子
rustic:table_oak, 橡木桌子
rustic:table_big_oak, 深色橡木桌子
rustic:table_birch, 白桦木桌子
rustic:table_spruce, 云杉木桌子
rustic:table_acacia, 金合欢木桌子
rustic:table_jungle, 丛林木桌子
rustic:table_olive, 橄榄木桌子
rustic:table_ironwood, 铁树桌子
rustic:vase, 陶罐
rustic:barrel, 木桶
rustic:iron_lattice, 铁格栏
rustic:iron_lantern, 铁灯笼
rustic:golden_lantern, Golden Lantern
rustic:silver_lantern, Silver Lantern
rustic:painted_wood_white, 白色彩绘木板
rustic:painted_wood_orange, 橙色彩绘木板
rustic:painted_wood_magenta, 品红色彩绘木板
rustic:painted_wood_light_blue, 淡蓝色彩绘木板
rustic:painted_wood_yellow, 黄色彩绘木板
rustic:painted_wood_lime, 黄绿色彩绘木板
rustic:painted_wood_pink, 粉色彩绘木板
rustic:painted_wood_gray, 灰色彩绘木板
rustic:painted_wood_silver, 淡灰色彩绘木板
rustic:painted_wood_cyan, 青色彩绘木板
rustic:painted_wood_purple, 紫色彩绘木板
rustic:painted_wood_blue, 蓝色彩绘木板
rustic:painted_wood_brown, 棕色彩绘木板
rustic:painted_wood_green, 绿色彩绘木板
rustic:painted_wood_red, 红色彩绘木板
rustic:painted_wood_black, 黑色彩绘木板
rustic:gargoyle, 石像鬼雕塑
rustic:cabinet, 柜子
rustic:liquid_barrel, 储液木桶
rustic:fertile_soil, 沃土
rustic:planks:0, 橄榄木木板
rustic:planks:1, 铁树木板
rustic:log:0, 橄榄树原木
rustic:log:1, 铁树原木
rustic:leaves:0, 橄榄树树叶
rustic:leaves:1, 铁树树叶
rustic:sapling:0, 橄榄树树苗
rustic:sapling:1, 铁树树苗
rustic:crushing_tub, 压榨木盆
rustic:evaporating_basin, 蒸发皿
rustic:fence_olive, 橄榄木栅栏
rustic:fence_ironwood, 铁树栅栏
rustic:fence_gate_olive, 橄榄木栅栏门
rustic:fence_gate_ironwood, 铁树栅栏门
rustic:olive_slab_item, 橄榄木台阶
rustic:ironwood_slab_item, 铁树台阶
rustic:stairs_olive, 橄榄木楼梯
rustic:stairs_ironwood, 铁树楼梯
rustic:condenser, 炼金冷凝器
rustic:retort, 炼金杀菌釜
rustic:condenser_advanced, 高级炼金冷凝器
rustic:retort_advanced, 高级炼金杀菌釜
rustic:crop_stake, 栽培木桩
rustic:wildberry_bush, 野莓灌木
rustic:rope, 绳子
rustic:grape_stem, 葡萄种子
rustic:brewing_barrel, 酿造桶
rustic:apple_seeds, 苹果籽
rustic:sapling_apple, 苹果树苗
rustic:leaves_apple, 苹果树叶
rustic:olive_door, 橄榄木门
rustic:ironwood_door, 铁树门
rustic:lantern_wood, Wooden Lantern
rustic:aloe_vera, 芦荟
rustic:blood_orchid, 血兰花
rustic:chamomile, 黄春菊
rustic:cohosh, 升麻
rustic:deathstalk_mushroom, 死亡菇
rustic:horsetail, 马尾草
rustic:mooncap_mushroom, 月盖菇
rustic:wind_thistle, 风蓟
rustic:cloudsbluff, 飘云花
rustic:core_root, 地核根
rustic:ginseng, 人参根
rustic:marsh_mallow, 蜀葵根
rustic:book, 年历通书
rustic:bee, 蜜蜂
rustic:honeycomb, 蜂巢
rustic:beeswax, 蜂蜡
rustic:tallow, 油脂
rustic:olives, 橄榄
rustic:ironberries, 铁树莓
rustic:fluid_bottle, 瓶装%s
rustic:dust_tiny_iron, 铁屑
rustic:elixir, item.rustic.elixir.name
rustic:tomato, 番茄
rustic:tomato_seeds, 番茄种子
rustic:chili_pepper, 红辣椒
rustic:chili_pepper_seeds, 辣椒种子
rustic:wildberries, 野莓果
rustic:grapes, 葡萄
rusticthaumaturgy:cinderfire_wort, Cinderfire Wort
rusticthaumaturgy:shimmerdew_wort, Shimmerdew Wort
rusticthaumaturgy:viscous_wort, Viscous Wort
rusticthaumaturgy:cinderfire_whiskey, Cinderfire Whiskey
rusticthaumaturgy:shimmerdew_spirits, Shimmerdew Spirits
rusticthaumaturgy:viscous_brew, Viscous Brew
rusticthaumaturgy:candle_brass, Brass Candle
rusticthaumaturgy:chain_brass, Brass Chain
rusticthaumaturgy:chandelier_brass, Brass Chandelier Ring
rusticthaumaturgy:lantern_brass, Brass Lantern
rusticthaumaturgy:chair_greatwood, 宏伟之木椅子
rusticthaumaturgy:chair_silverwood, 银树椅子
rusticthaumaturgy:table_greatwood, 宏伟之木桌子
rusticthaumaturgy:table_silverwood, 银树桌子
rusticthaumaturgy:sconce_aer,  Aer Crystal Sconce
rusticthaumaturgy:sconce_brass_aer,  Aer Crystal Brass Sconce
rusticthaumaturgy:sconce_terra, Terra Crystal Sconce
rusticthaumaturgy:sconce_brass_terra, Terra Crystal Brass Sconce
rusticthaumaturgy:sconce_ignis, Ignis Crystal Sconce
rusticthaumaturgy:sconce_brass_ignis, Ignis Crystal Brass Sconce
rusticthaumaturgy:sconce_aqua, Aqua Crystal Sconce
rusticthaumaturgy:sconce_brass_aqua, Aqua Crystal Brass Sconce
rusticthaumaturgy:sconce_ordo, Ordo Crystal Sconce
rusticthaumaturgy:sconce_brass_ordo, Ordo Crystal Brass Sconce
rusticthaumaturgy:sconce_perditio, Perditio Crystal Sconce
rusticthaumaturgy:sconce_brass_perditio, Perditio Crystal Brass Sconce
rusticthaumaturgy:sconce_vacuos, Vacuos Crystal Sconce
rusticthaumaturgy:sconce_brass_vacuos, Vacuos Crystal Brass Sconce
rusticthaumaturgy:sconce_lux, Lux Crystal Sconce
rusticthaumaturgy:sconce_brass_lux, Lux Crystal Brass Sconce
rusticthaumaturgy:sconce_motus, Motus Crystal Sconce
rusticthaumaturgy:sconce_brass_motus, Motus Crystal Brass Sconce
rusticthaumaturgy:sconce_gelum, Gelum Crystal Sconce
rusticthaumaturgy:sconce_brass_gelum, Gelum Crystal Brass Sconce
rusticthaumaturgy:sconce_vitreus, Vitreus Crystal Sconce
rusticthaumaturgy:sconce_brass_vitreus, Vitreus Crystal Brass Sconce
rusticthaumaturgy:sconce_metallum, Metallum Crystal Sconce
rusticthaumaturgy:sconce_brass_metallum, Metallum Crystal Brass Sconce
rusticthaumaturgy:sconce_victus, Victus Crystal Sconce
rusticthaumaturgy:sconce_brass_victus, Victus Crystal Brass Sconce
rusticthaumaturgy:sconce_mortuus, Mortuus Crystal Sconce
rusticthaumaturgy:sconce_brass_mortuus, Mortuus Crystal Brass Sconce
rusticthaumaturgy:sconce_potentia, Potentia Crystal Sconce
rusticthaumaturgy:sconce_brass_potentia, Potentia Crystal Brass Sconce
rusticthaumaturgy:sconce_permutatio, Permutatio Crystal Sconce
rusticthaumaturgy:sconce_brass_permutatio, Permutatio Crystal Brass Sconce
rusticthaumaturgy:sconce_praecantatio, Praecantatio Crystal Sconce
rusticthaumaturgy:sconce_brass_praecantatio, Praecantatio Crystal Brass Sconce
rusticthaumaturgy:sconce_auram, Auram Crystal Sconce
rusticthaumaturgy:sconce_brass_auram, Auram Crystal Brass Sconce
rusticthaumaturgy:sconce_alkimia, Alkimia Crystal Sconce
rusticthaumaturgy:sconce_brass_alkimia, Alkimia Crystal Brass Sconce
rusticthaumaturgy:sconce_vitium, Vitium Crystal Sconce
rusticthaumaturgy:sconce_brass_vitium, Vitium Crystal Brass Sconce
rusticthaumaturgy:sconce_tenebrae, Tenebrae Crystal Sconce
rusticthaumaturgy:sconce_brass_tenebrae, Tenebrae Crystal Brass Sconce
rusticthaumaturgy:sconce_alienis, Alienis Crystal Sconce
rusticthaumaturgy:sconce_brass_alienis, Alienis Crystal Brass Sconce
rusticthaumaturgy:sconce_volatus, Volatus Crystal Sconce
rusticthaumaturgy:sconce_brass_volatus, Volatus Crystal Brass Sconce
rusticthaumaturgy:sconce_herba, Herba Crystal Sconce
rusticthaumaturgy:sconce_brass_herba, Herba Crystal Brass Sconce
rusticthaumaturgy:sconce_instrumentum, Instrumentum Crystal Sconce
rusticthaumaturgy:sconce_brass_instrumentum, Instrumentum Crystal Brass Sconce
rusticthaumaturgy:sconce_fabrico, Fabrico Crystal Sconce
rusticthaumaturgy:sconce_brass_fabrico, Fabrico Crystal Brass Sconce
rusticthaumaturgy:sconce_machina, Machina Crystal Sconce
rusticthaumaturgy:sconce_brass_machina, Machina Crystal Brass Sconce
rusticthaumaturgy:sconce_vinculum, Vinculum Crystal Sconce
rusticthaumaturgy:sconce_brass_vinculum, Vinculum Crystal Brass Sconce
rusticthaumaturgy:sconce_spiritus, Spiritus Crystal Sconce
rusticthaumaturgy:sconce_brass_spiritus, Spiritus Crystal Brass Sconce
rusticthaumaturgy:sconce_cognitio, Cognitio Crystal Sconce
rusticthaumaturgy:sconce_brass_cognitio, Cognitio Crystal Brass Sconce
rusticthaumaturgy:sconce_sensus, Sensus Crystal Sconce
rusticthaumaturgy:sconce_brass_sensus, Sensus Crystal Brass Sconce
rusticthaumaturgy:sconce_aversio, Aversio Crystal Sconce
rusticthaumaturgy:sconce_brass_aversio, Aversio Crystal Brass Sconce
rusticthaumaturgy:sconce_praemunio, Praemunio Crystal Sconce
rusticthaumaturgy:sconce_brass_praemunio, Praemunio Crystal Brass Sconce
rusticthaumaturgy:sconce_desiderium, Desiderium Crystal Sconce
rusticthaumaturgy:sconce_brass_desiderium, Desiderium Crystal Brass Sconce
rusticthaumaturgy:sconce_exanimis, Exanimis Crystal Sconce
rusticthaumaturgy:sconce_brass_exanimis, Exanimis Crystal Brass Sconce
rusticthaumaturgy:sconce_bestia, Bestia Crystal Sconce
rusticthaumaturgy:sconce_brass_bestia, Bestia Crystal Brass Sconce
rusticthaumaturgy:sconce_humanus, Humanus Crystal Sconce
rusticthaumaturgy:sconce_brass_humanus, Humanus Crystal Brass Sconce
rusticthaumaturgy:dust_tiny_blaze,  Tiny Pile of Blaze Dust
rusticthaumaturgy:cindermote, Cindermote
rusticthaumaturgy:shimmerpetal, Shimmerpetal
rusticthaumaturgy:viscap, Viscap
rusticthaumaturgy:cindermote_seeds, Cindermote Seeds
rusticthaumaturgy:shimmerpetal_bulb, Shimmerpetal Bulb
rusticthaumaturgy:viscap_spores, Viscap Spores
tinkersaddons:modifier_item:0, Amelioration Tome
tinkersaddons:modifier_item:1, Iron Toolkit
tinkersaddons:modifier_item:2, Gold Toolkit
tinkersaddons:modifier_item:3, Diamond Toolkit
tinkersaddons:modifier_item:4, Ender Toolkit
chisel:blockaluminum:0, 铝块
chisel:blockaluminum:1, 铝块
chisel:blockaluminum:2, 铝块
chisel:blockaluminum:3, 铝块
chisel:blockaluminum:4, 铝块
chisel:blockaluminum:5, 铝块
chisel:blockaluminum:6, 铝块
chisel:andesite:0, 安山岩
chisel:andesite:1, 安山岩
chisel:andesite:2, 安山岩
chisel:andesite:3, 安山岩
chisel:andesite:4, 安山岩
chisel:andesite:5, 安山岩
chisel:andesite:6, 安山岩
chisel:andesite:7, 安山岩
chisel:andesite:8, 安山岩
chisel:andesite:9, 安山岩
chisel:andesite:10, 安山岩
chisel:andesite:11, 安山岩
chisel:andesite:12, 安山岩
chisel:andesite:13, 安山岩
chisel:andesite:14, 安山岩
chisel:andesite:15, 安山岩
chisel:andesite1:0, 安山岩
chisel:andesite1:1, 安山岩
chisel:andesite1:2, 安山岩
chisel:andesite1:3, 安山岩
chisel:andesite1:4, 安山岩
chisel:andesite1:5, 安山岩
chisel:andesite1:6, 安山岩
chisel:andesite1:7, 安山岩
chisel:andesite1:8, 安山岩
chisel:andesite1:9, 安山岩
chisel:andesite1:10, 安山岩
chisel:andesite1:11, 安山岩
chisel:andesite1:12, 安山岩
chisel:andesite1:13, 安山岩
chisel:andesite1:14, 安山岩
chisel:andesite1:15, 安山岩
chisel:andesite2:0, 安山岩
chisel:antiblock:0, 纯色方块
chisel:antiblock:1, 纯色方块
chisel:antiblock:2, 纯色方块
chisel:antiblock:3, 纯色方块
chisel:antiblock:4, 纯色方块
chisel:antiblock:5, 纯色方块
chisel:antiblock:6, 纯色方块
chisel:antiblock:7, 纯色方块
chisel:antiblock:8, 纯色方块
chisel:antiblock:9, 纯色方块
chisel:antiblock:10, 纯色方块
chisel:antiblock:11, 纯色方块
chisel:antiblock:12, 纯色方块
chisel:antiblock:13, 纯色方块
chisel:antiblock:14, 纯色方块
chisel:antiblock:15, 纯色方块
chisel:arcane_stone:0, Arcane Stone
chisel:arcane_stone:1, Arcane Stone
chisel:arcane_stone:2, Arcane Stone
chisel:arcane_stone:3, Arcane Stone
chisel:arcane_stone:4, Arcane Stone
chisel:arcane_stone:5, Arcane Stone
chisel:arcane_stone:6, Arcane Stone
chisel:arcane_stone:7, Arcane Stone
chisel:arcane_stone:8, Arcane Stone
chisel:arcane_stone:9, Arcane Stone
chisel:arcane_stone:10, Arcane Stone
chisel:arcane_stone:11, Arcane Stone
chisel:arcane_stone:12, Arcane Stone
chisel:arcane_stone:13, Arcane Stone
chisel:arcane_stone:14, Arcane Stone
chisel:arcane_stone:15, Arcane Stone
chisel:arcane_stone1:0, Arcane Stone
chisel:arcane_stone1:1, Arcane Stone
chisel:arcane_stone1:2, Arcane Stone
chisel:arcane_stone1:3, Arcane Stone
chisel:arcane_stone1:4, Arcane Stone
chisel:arcane_stone1:5, Arcane Stone
chisel:arcane_stone1:6, Arcane Stone
chisel:arcane_stone1:7, Arcane Stone
chisel:arcane_stone1:8, Arcane Stone
chisel:arcane_stone1:9, Arcane Stone
chisel:arcane_stone1:10, Arcane Stone
chisel:arcane_stone1:11, Arcane Stone
chisel:arcane_stone1:12, Arcane Stone
chisel:arcane_stone1:13, Arcane Stone
chisel:arcane_stone1:14, Arcane Stone
chisel:arcane_stone1:15, Arcane Stone
chisel:arcane_stone2:0, Arcane Stone
chisel:basalt:0, 玄武岩
chisel:basalt:1, 玄武岩
chisel:basalt:2, 玄武岩
chisel:basalt:3, 玄武岩
chisel:basalt:4, 玄武岩
chisel:basalt:5, 玄武岩
chisel:basalt:6, 玄武岩
chisel:basalt:7, 玄武岩
chisel:basalt:8, 玄武岩
chisel:basalt:9, 玄武岩
chisel:basalt:10, 玄武岩
chisel:basalt:11, 玄武岩
chisel:basalt:12, 玄武岩
chisel:basalt:13, 玄武岩
chisel:basalt:14, 玄武岩
chisel:basalt:15, 玄武岩
chisel:basalt1:0, 玄武岩
chisel:basalt1:1, 玄武岩
chisel:basalt1:2, 玄武岩
chisel:basalt1:3, 玄武岩
chisel:basalt1:4, 玄武岩
chisel:basalt1:5, 玄武岩
chisel:basalt1:6, 玄武岩
chisel:basalt1:7, 玄武岩
chisel:basalt1:8, 玄武岩
chisel:basalt1:9, 玄武岩
chisel:basalt2:0, 玄武岩
chisel:basalt2:1, 玄武岩
chisel:basalt2:2, 玄武岩
chisel:basalt2:3, 玄武岩
chisel:basalt2:4, 玄武岩
chisel:basalt2:5, 玄武岩
chisel:basalt2:6, 玄武岩
chisel:basalt2:7, 玄武岩
chisel:bloodmagic:0, 錾制符文石
chisel:bloodmagic:1, 錾制符文石
chisel:bloodmagic:2, 錾制符文石
